"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2019","0.0745","0.0668","0.0835","0.0668","213.85K","11.46%"
"May 15, 2019","0.0668","0.0628","0.0713","0.0628","75.00K","6.48%"
"May 14, 2019","0.0628","0.0612","0.0691","0.0611","96.77K","2.52%"
"May 13, 2019","0.0612","0.0617","0.0653","0.0612","48.32K","-0.82%"
"May 12, 2019","0.0617","0.0650","0.0661","0.0617","62.79K","-4.98%"
"May 11, 2019","0.0650","0.0656","0.0681","0.0616","1.44M","-0.99%"
"May 10, 2019","0.0656","0.0609","0.0656","0.0609","291.07K","7.71%"
"May 09, 2019","0.0609","0.0655","0.0658","0.0603","35.14K","-7.01%"
"May 08, 2019","0.0655","0.0660","0.0691","0.0653","14.76K","-0.66%"
"May 07, 2019","0.0660","0.0770","0.0770","0.0660","26.64K","-14.30%"
"May 06, 2019","0.0770","0.0681","0.0770","0.0681","14.63K","12.96%"
"May 05, 2019","0.0681","0.0667","0.0681","0.0661","24.56K","2.10%"
"May 04, 2019","0.0667","0.0700","0.0703","0.0667","29.70K","-4.74%"
"May 03, 2019","0.0700","0.0730","0.0730","0.0700","2.33K","-4.06%"
"May 02, 2019","0.0730","0.0734","0.0746","0.0723","14.12K","-0.54%"
"May 01, 2019","0.0734","0.0755","0.0758","0.0725","55.26K","-2.78%"
"Apr 30, 2019","0.0755","0.0710","0.0775","0.0710","3.40K","6.37%"
"Apr 29, 2019","0.0710","0.0708","0.0710","0.0661","0.24K","0.31%"
"Apr 28, 2019","0.0708","0.0710","0.0741","0.0708","9.36K","-0.39%"
"Apr 27, 2019","0.0710","0.0675","0.0777","0.0673","40.48K","5.27%"
"Apr 26, 2019","0.0675","0.0643","0.0724","0.0618","17.46K","5.01%"
"Apr 25, 2019","0.0643","0.0665","0.0711","0.0643","56.08K","-3.42%"
"Apr 24, 2019","0.0665","0.0731","0.0732","0.0612","92.97K","-8.93%"
"Apr 23, 2019","0.0731","0.0791","0.0802","0.0704","69.62K","-7.63%"
"Apr 22, 2019","0.0791","0.0803","0.0806","0.0790","1.32K","-1.47%"
"Apr 21, 2019","0.0803","0.0878","0.0879","0.0797","18.70K","-8.62%"
"Apr 20, 2019","0.0878","0.0879","0.0889","0.0878","0.39K","0.00%"
"Apr 19, 2019","0.0879","0.0895","0.0915","0.0859","73.40K","-1.84%"
"Apr 18, 2019","0.0895","0.0882","0.0900","0.0870","145.66K","1.58%"
"Apr 17, 2019","0.0882","0.0776","0.0911","0.0776","144.50K","13.54%"
"Apr 16, 2019","0.0776","0.0860","0.0860","0.0770","130.30K","-9.70%"
"Apr 15, 2019","0.0860","0.0864","0.0866","0.0859","0.66K","-0.45%"
"Apr 14, 2019","0.0864","0.0869","0.0870","0.0864","0.68K","-0.59%"
"Apr 13, 2019","0.0869","0.0835","0.0869","0.0791","34.42K","4.05%"
"Apr 12, 2019","0.0835","0.0810","0.0843","0.0796","4.74K","3.08%"
"Apr 11, 2019","0.0810","0.0842","0.0861","0.0778","15.49K","-3.83%"
"Apr 10, 2019","0.0842","0.0738","0.0870","0.0735","15.91K","14.21%"
"Apr 09, 2019","0.0738","0.0809","0.0811","0.0737","15.48K","-8.85%"
"Apr 08, 2019","0.0809","0.0811","0.0838","0.0773","79.27K","-0.23%"
"Apr 07, 2019","0.0811","0.0756","0.0811","0.0743","26.44K","7.33%"
"Apr 06, 2019","0.0756","0.0691","0.0756","0.0658","36.81K","9.37%"
"Apr 05, 2019","0.0691","0.0661","0.0701","0.0660","17.94K","4.57%"
"Apr 04, 2019","0.0661","0.0648","0.0706","0.0648","269.09K","1.88%"
"Apr 03, 2019","0.0648","0.0665","0.0705","0.0648","86.90K","-2.50%"
"Apr 02, 2019","0.0665","0.0609","0.0668","0.0609","152.66K","9.19%"
"Apr 01, 2019","0.0609","0.0641","0.0641","0.0609","9.30K","-5.83%"
"Mar 31, 2019","0.0647","0.0597","0.0658","0.0597","18.38K","8.37%"
"Mar 30, 2019","0.0597","0.0601","0.0713","0.0597","41.01K","-0.64%"
"Mar 29, 2019","0.0601","0.0632","0.0676","0.0600","73.34K","-4.97%"
"Mar 28, 2019","0.0632","0.0670","0.0670","0.0599","151.36K","-5.62%"
"Mar 27, 2019","0.0670","0.0670","0.0670","0.0534","15.17K","0.00%"
"Mar 26, 2019","0.0670","0.0573","0.0670","0.0560","22.20K","16.96%"
"Mar 25, 2019","0.0573","0.0678","0.0678","0.0573","31.03K","-15.60%"
"Mar 24, 2019","0.0678","0.0621","0.0678","0.0609","17.80K","9.28%"
"Mar 23, 2019","0.0621","0.0625","0.0636","0.0616","0.49K","-0.73%"
"Mar 22, 2019","0.0625","0.0624","0.0627","0.0604","11.07K","0.28%"
"Mar 21, 2019","0.0624","0.0651","0.0727","0.0618","199.11K","-4.22%"
"Mar 20, 2019","0.0651","0.0630","0.0739","0.0630","269.05K","3.33%"
"Mar 19, 2019","0.0630","0.0634","0.0748","0.0630","45.85K","-0.66%"
"Mar 18, 2019","0.0634","0.0676","0.0716","0.0628","402.84K","-6.22%"
"Mar 17, 2019","0.0676","0.0616","0.0696","0.0611","13.98K","9.76%"
"Mar 16, 2019","0.0616","0.0652","0.0653","0.0616","99.61K","-5.45%"
"Mar 15, 2019","0.0652","0.0630","0.0691","0.0596","18.43K","3.37%"
"Mar 14, 2019","0.0630","0.0622","0.0726","0.0587","260.61K","1.30%"
"Mar 13, 2019","0.0622","0.0503","0.0638","0.0503","243.12K","23.60%"
"Mar 12, 2019","0.0503","0.0499","0.0524","0.0499","37.93K","0.83%"
"Mar 11, 2019","0.0499","0.0486","0.0548","0.0473","157.32K","2.65%"
"Mar 10, 2019","0.0486","0.0471","0.0533","0.0453","48.94K","3.26%"
"Mar 09, 2019","0.0471","0.0464","0.0492","0.0457","7.00K","1.44%"
"Mar 08, 2019","0.0464","0.0497","0.0503","0.0456","20.33K","-6.52%"
"Mar 07, 2019","0.0497","0.0433","0.0504","0.0433","99.62K","14.66%"
"Mar 06, 2019","0.0433","0.0405","0.0433","0.0405","6.83K","6.91%"
"Mar 05, 2019","0.0405","0.0399","0.0407","0.0395","13.83K","1.55%"
"Mar 04, 2019","0.0399","0.0419","0.0419","0.0399","9.71K","-4.83%"
"Mar 03, 2019","0.0419","0.0450","0.0458","0.0419","15.78K","-6.81%"
"Mar 02, 2019","0.0450","0.0420","0.0488","0.0420","22.80K","7.25%"
"Mar 01, 2019","0.0420","0.0401","0.0420","0.0400","2.43K","4.69%"
"Feb 28, 2019","0.0401","0.0406","0.0408","0.0401","10.26K","-1.28%"
"Feb 27, 2019","0.0406","0.0387","0.0430","0.0382","3.58K","4.82%"
"Feb 26, 2019","0.0387","0.0408","0.0433","0.0385","0.95K","-5.08%"
"Feb 25, 2019","0.0408","0.0423","0.0423","0.0395","43.86K","-3.51%"
"Feb 24, 2019","0.0423","0.0461","0.0462","0.0402","28.94K","-8.38%"
"Feb 23, 2019","0.0461","0.0451","0.0471","0.0448","2.63K","2.25%"
"Feb 22, 2019","0.0451","0.0458","0.0474","0.0448","13.96K","-1.38%"
"Feb 21, 2019","0.0458","0.0463","0.0467","0.0442","16.92K","-1.06%"
"Feb 20, 2019","0.0463","0.0448","0.0513","0.0448","43.28K","3.35%"
"Feb 19, 2019","0.0448","0.0459","0.0473","0.0423","68.88K","-2.40%"
"Feb 18, 2019","0.0459","0.0364","0.0610","0.0364","599.67K","26.10%"
"Feb 17, 2019","0.0364","0.0421","0.0421","0.0357","51.15K","-13.60%"
"Feb 16, 2019","0.0421","0.0358","0.0443","0.0355","10.72K","17.62%"
"Feb 15, 2019","0.0358","0.0352","0.0452","0.0352","8.59K","1.54%"
"Feb 14, 2019","0.0352","0.0348","0.0357","0.0348","4.66K","1.22%"
"Feb 13, 2019","0.0348","0.0371","0.0371","0.0348","77.61K","-6.28%"
"Feb 12, 2019","0.0371","0.0350","0.0414","0.0350","54.42K","6.04%"
"Feb 11, 2019","0.0350","0.0363","0.0365","0.0350","0.67K","-3.46%"
"Feb 10, 2019","0.0363","0.0349","0.0367","0.0349","2.71K","3.96%"
"Feb 09, 2019","0.0349","0.0350","0.0360","0.0340","36.36K","-0.30%"
"Feb 08, 2019","0.0350","0.0354","0.0366","0.0338","20.56K","-1.08%"
"Feb 07, 2019","0.0354","0.0320","0.0359","0.0304","18.21K","10.52%"
"Feb 06, 2019","0.0320","0.0326","0.0364","0.0320","63.31K","-1.66%"
"Feb 05, 2019","0.0326","0.0312","0.0328","0.0312","1.11K","4.36%"
"Feb 04, 2019","0.0312","0.0315","0.0315","0.0312","11.93K","-1.07%"
"Feb 03, 2019","0.0315","0.0322","0.0327","0.0315","6.24K","-2.13%"
"Feb 02, 2019","0.0322","0.0327","0.0334","0.0317","34.38K","-1.56%"
"Feb 01, 2019","0.0327","0.0336","0.0383","0.0321","33.35K","-2.46%"
"Jan 31, 2019","0.0336","0.0370","0.0370","0.0325","9.26K","-9.29%"
"Jan 30, 2019","0.0370","0.0335","0.0370","0.0335","21.26K","10.50%"
"Jan 29, 2019","0.0335","0.0370","0.0370","0.0317","37.72K","-9.40%"
"Jan 28, 2019","0.0370","0.0398","0.0398","0.0306","135.72K","-7.03%"
"Jan 27, 2019","0.0398","0.0380","0.0398","0.0329","147.18K","4.61%"
"Jan 26, 2019","0.0380","0.0372","0.0380","0.0369","7.89K","2.23%"
"Jan 25, 2019","0.0372","0.0370","0.0372","0.0370","7.39K","0.46%"
"Jan 24, 2019","0.0370","0.0435","0.0435","0.0363","27.45K","-14.94%"
"Jan 23, 2019","0.0435","0.0362","0.0435","0.0362","1.88K","20.17%"
"Jan 22, 2019","0.0362","0.0363","0.0378","0.0361","1.60K","-0.16%"
"Jan 21, 2019","0.0363","0.0361","0.0364","0.0361","1.06K","0.39%"
"Jan 20, 2019","0.0361","0.0395","0.0401","0.0361","10.51K","-8.68%"
"Jan 19, 2019","0.0395","0.0398","0.0400","0.0395","0.34K","-0.64%"
"Jan 18, 2019","0.0398","0.0440","0.0440","0.0398","41.24K","-9.45%"
"Jan 17, 2019","0.0440","0.0458","0.0511","0.0434","11.54K","-3.93%"
"Jan 16, 2019","0.0458","0.0381","0.0539","0.0381","179.75K","20.10%"
"Jan 15, 2019","0.0381","0.0343","0.0417","0.0343","21.15K","10.98%"
"Jan 14, 2019","0.0343","0.0342","0.0343","0.0342","4.28K","0.48%"
"Jan 13, 2019","0.0342","0.0352","0.0352","0.0321","72.09K","-2.81%"
"Jan 12, 2019","0.0352","0.0382","0.1040","0.0244","164.12K","-7.98%"
"Jan 11, 2019","0.0382","0.0355","0.0382","0.0346","4.38K","7.63%"
"Jan 10, 2019","0.0355","0.0401","0.0401","0.0346","48.54K","-11.45%"
"Jan 09, 2019","0.0401","0.0399","0.0426","0.0399","5.90K","0.38%"
"Jan 08, 2019","0.0399","0.0380","0.0430","0.0380","6.48K","5.05%"
"Jan 07, 2019","0.0380","0.0400","0.0556","0.0380","24.26K","-4.85%"
"Jan 06, 2019","0.0400","0.0414","0.0415","0.0399","8.65K","-3.50%"
"Jan 05, 2019","0.0414","0.0394","0.0416","0.0389","5.24K","5.12%"
"Jan 04, 2019","0.0394","0.0404","0.0404","0.0391","1.26K","-2.50%"
"Jan 03, 2019","0.0404","0.0417","0.0417","0.0403","49.17K","-3.16%"
"Jan 02, 2019","0.0417","0.0390","0.0417","0.0384","72.27K","6.95%"
"Jan 01, 2019","0.0390","0.0369","0.0393","0.0369","0.10K","5.72%"
"Dec 31, 2018","0.0369","0.0423","0.0423","0.0369","54.07K","-12.75%"
"Dec 30, 2018","0.0423","0.0423","0.0424","0.0422","8.46K","0.00%"
"Dec 29, 2018","0.0423","0.0423","0.0430","0.0420","10.76K","0.15%"
"Dec 28, 2018","0.0423","0.0390","0.0494","0.0376","132.40K","8.36%"
"Dec 27, 2018","0.0390","0.0390","0.0436","0.0387","43.15K","0.00%"
"Dec 26, 2018","0.0390","0.0452","0.0457","0.0389","71.81K","-13.70%"
"Dec 25, 2018","0.0452","0.0432","0.0808","0.0391","229.41K","4.69%"
"Dec 24, 2018","0.0432","0.0440","0.0550","0.0432","70.34K","-1.88%"
"Dec 23, 2018","0.0440","0.0421","0.0477","0.0421","52.39K","4.56%"
"Dec 22, 2018","0.0421","0.0402","0.0500","0.0402","74.08K","4.69%"
"Dec 21, 2018","0.0402","0.0425","0.0455","0.0402","54.29K","-5.36%"
"Dec 20, 2018","0.0425","0.0421","0.0461","0.0421","30.05K","1.00%"
"Dec 19, 2018","0.0421","0.0434","0.0458","0.0420","83.09K","-3.00%"
"Dec 18, 2018","0.0434","0.0419","0.0458","0.0401","133.72K","3.56%"
"Dec 17, 2018","0.0419","0.0400","0.0459","0.0400","70.80K","4.62%"
"Dec 16, 2018","0.0400","0.0391","0.0418","0.0389","7.52K","2.38%"
"Dec 15, 2018","0.0391","0.0419","0.0419","0.0381","43.82K","-6.73%"
"Dec 14, 2018","0.0419","0.0438","0.0438","0.0385","173.69K","-4.32%"
"Dec 13, 2018","0.0438","0.0501","0.0501","0.0438","74.94K","-12.60%"
"Dec 12, 2018","0.0501","0.0561","0.0561","0.0492","201.30K","-9.34%"
"Dec 11, 2018","0.0553","0.0611","0.1048","0.0529","369.87K","-9.48%"
"Dec 10, 2018","0.0611","0.0594","0.0611","0.0582","19.99K","2.74%"
"Dec 09, 2018","0.0594","0.0543","0.0689","0.0543","126.29K","9.51%"
"Dec 08, 2018","0.0543","0.0510","0.0560","0.0510","9.82K","6.50%"
"Dec 07, 2018","0.0510","0.0644","0.0644","0.0487","74.27K","-20.86%"
"Dec 06, 2018","0.0644","0.0683","0.0684","0.0626","11.95K","-5.74%"
"Dec 05, 2018","0.0683","0.0741","0.0741","0.0655","22.16K","-7.80%"
"Dec 04, 2018","0.0741","0.0610","0.0741","0.0610","48.83K","21.42%"
"Dec 03, 2018","0.0610","0.0673","0.0673","0.0610","19.56K","-9.26%"
"Dec 02, 2018","0.0673","0.0675","0.0741","0.0671","45.74K","-0.31%"
"Dec 01, 2018","0.0675","0.0645","0.0677","0.0639","21.88K","4.60%"
"Nov 30, 2018","0.0645","0.0682","0.0719","0.0632","45.86K","-5.44%"
"Nov 29, 2018","0.0682","0.0690","0.0743","0.0663","32.22K","-1.20%"
"Nov 28, 2018","0.0690","0.0570","0.0711","0.0570","26.32K","21.10%"
"Nov 27, 2018","0.0570","0.0568","0.0722","0.0565","53.68K","0.30%"
"Nov 26, 2018","0.0568","0.0608","0.0670","0.0560","32.93K","-6.48%"
"Nov 25, 2018","0.0608","0.0591","0.0608","0.0522","108.98K","2.77%"
"Nov 24, 2018","0.0591","0.0661","0.0661","0.0591","118.03K","-10.51%"
"Nov 23, 2018","0.0661","0.0653","0.0678","0.0632","26.16K","1.19%"
"Nov 22, 2018","0.0653","0.0698","0.0716","0.0653","14.54K","-6.51%"
"Nov 21, 2018","0.0698","0.0701","0.0744","0.0606","88.74K","-0.35%"
"Nov 20, 2018","0.0701","0.0908","0.0908","0.0626","134.81K","-22.78%"
"Nov 19, 2018","0.0908","0.1000","0.1000","0.0780","129.01K","-9.22%"
"Nov 18, 2018","0.1000","0.0997","0.1010","0.0912","12.97K","0.26%"
"Nov 17, 2018","0.0997","0.0982","0.0998","0.0980","15.95K","1.60%"
"Nov 16, 2018","0.0982","0.0957","0.1030","0.0931","37.60K","2.60%"
"Nov 15, 2018","0.0957","0.0921","0.0957","0.0838","46.23K","3.85%"
"Nov 14, 2018","0.0921","0.1119","0.1119","0.0871","305.78K","-17.69%"
"Nov 13, 2018","0.1119","0.1198","0.1232","0.1100","36.99K","-6.57%"
"Nov 12, 2018","0.1198","0.1255","0.1256","0.1169","70.12K","-4.58%"
"Nov 11, 2018","0.1255","0.1119","0.1316","0.1119","248.10K","12.16%"
"Nov 10, 2018","0.1119","0.1084","0.1142","0.1075","21.54K","3.24%"
"Nov 09, 2018","0.1084","0.1077","0.1235","0.1058","114.37K","0.67%"
"Nov 08, 2018","0.1077","0.0943","0.1121","0.0907","149.84K","14.22%"
"Nov 07, 2018","0.0943","0.0984","0.0999","0.0930","59.52K","-4.17%"
"Nov 06, 2018","0.0984","0.0905","0.0985","0.0892","77.43K","8.66%"
"Nov 05, 2018","0.0905","0.0840","0.0906","0.0839","61.70K","7.83%"
"Nov 04, 2018","0.0840","0.0852","0.0852","0.0804","59.35K","-1.43%"
"Nov 03, 2018","0.0852","0.0820","0.0999","0.0819","1.01M","3.85%"
"Nov 02, 2018","0.0820","0.0790","0.0821","0.0790","228.63K","3.85%"
"Nov 01, 2018","0.0790","0.0767","0.0803","0.0760","14.21K","3.01%"
"Oct 31, 2018","0.0767","0.0769","0.0812","0.0752","53.90K","-0.27%"
"Oct 30, 2018","0.0769","0.0754","0.0769","0.0743","2.41K","1.95%"
"Oct 29, 2018","0.0754","0.0821","0.0821","0.0724","156.58K","-8.14%"
"Oct 28, 2018","0.0821","0.0822","0.0822","0.0780","73.83K","-0.09%"
"Oct 27, 2018","0.0822","0.0823","0.0823","0.0808","494.17K","-0.15%"
"Oct 26, 2018","0.0823","0.0822","0.0823","0.0792","145.07K","0.10%"
"Oct 25, 2018","0.0822","0.0796","0.0822","0.0787","198.10K","3.29%"
"Oct 24, 2018","0.0796","0.0803","0.0822","0.0796","221.91K","-0.83%"
"Oct 23, 2018","0.0803","0.0887","0.0887","0.0800","22.99K","-9.51%"
"Oct 22, 2018","0.0887","0.0730","0.0891","0.0730","81.65K","21.48%"
"Oct 21, 2018","0.0730","0.0750","0.0794","0.0730","34.43K","-2.68%"
"Oct 20, 2018","0.0750","0.0711","0.0805","0.0711","34.38K","5.56%"
"Oct 19, 2018","0.0711","0.0680","0.0730","0.0665","84.87K","4.49%"
"Oct 18, 2018","0.0680","0.0728","0.0751","0.0675","38.61K","-6.58%"
"Oct 17, 2018","0.0728","0.0700","0.0780","0.0680","157.73K","3.99%"
"Oct 16, 2018","0.0700","0.0678","0.0700","0.0660","12.33K","3.22%"
"Oct 15, 2018","0.0678","0.0619","0.0700","0.0600","1.43M","9.59%"
"Oct 14, 2018","0.0619","0.0673","0.0679","0.0617","440.96K","-8.10%"
"Oct 13, 2018","0.0673","0.0691","0.0691","0.0630","5.40K","-2.55%"
"Oct 12, 2018","0.0691","0.0631","0.0691","0.0631","7.97K","9.52%"
"Oct 11, 2018","0.0631","0.0700","0.0700","0.0631","27.71K","-9.87%"
"Oct 10, 2018","0.0700","0.0671","0.0700","0.0671","5.90K","4.28%"
"Oct 09, 2018","0.0671","0.0674","0.0699","0.0671","3.36K","-0.42%"
"Oct 08, 2018","0.0674","0.0678","0.0693","0.0669","6.33K","-0.61%"
"Oct 07, 2018","0.0678","0.0670","0.0701","0.0670","1.16K","1.22%"
"Oct 06, 2018","0.0670","0.0660","0.0670","0.0660","4.67K","1.53%"
"Oct 05, 2018","0.0660","0.0700","0.0719","0.0660","9.32K","-5.71%"
"Oct 04, 2018","0.0700","0.0671","0.0737","0.0658","2.71K","4.27%"
"Oct 03, 2018","0.0671","0.0661","0.0699","0.0650","10.51K","-3.38%"
"Oct 02, 2018","0.0695","0.0673","0.0695","0.0663","3.47K","3.32%"
"Oct 01, 2018","0.0673","0.0679","0.0681","0.0671","2.50K","-1.00%"
"Sep 30, 2018","0.0679","0.0686","0.0686","0.0664","3.82K","-0.91%"
"Sep 29, 2018","0.0686","0.0721","0.0721","0.0686","0.35K","-4.88%"
"Sep 28, 2018","0.0721","0.0764","0.0769","0.0657","23.11K","-5.63%"
"Sep 27, 2018","0.0764","0.0662","0.0765","0.0654","27.96K","15.35%"
"Sep 26, 2018","0.0662","0.0689","0.0724","0.0662","7.71K","-3.88%"
"Sep 25, 2018","0.0689","0.0698","0.0702","0.0669","7.76K","-1.36%"
"Sep 24, 2018","0.0698","0.0711","0.0712","0.0691","7.41K","-1.83%"
"Sep 23, 2018","0.0711","0.0700","0.0789","0.0700","124.52K","1.65%"
"Sep 22, 2018","0.0700","0.0701","0.0701","0.0696","21.61K","-0.17%"
"Sep 21, 2018","0.0701","0.0677","0.0701","0.0654","112.82K","3.59%"
"Sep 20, 2018","0.0677","0.0662","0.0683","0.0638","48.66K","2.21%"
"Sep 19, 2018","0.0662","0.0591","0.0671","0.0590","32.68K","11.98%"
"Sep 18, 2018","0.0591","0.0575","0.0626","0.0570","6.55K","2.79%"
"Sep 17, 2018","0.0575","0.0620","0.0639","0.0575","76.96K","-7.26%"
"Sep 16, 2018","0.0620","0.0616","0.0630","0.0584","172.17K","0.75%"
"Sep 15, 2018","0.0616","0.0578","0.0616","0.0570","162.05K","6.47%"
"Sep 14, 2018","0.0578","0.0649","0.0649","0.0574","20.56K","-10.98%"
"Sep 13, 2018","0.0649","0.0577","0.0655","0.0565","22.08K","12.55%"
"Sep 12, 2018","0.0577","0.0587","0.0590","0.0565","24.51K","-1.66%"
"Sep 11, 2018","0.0587","0.0658","0.0658","0.0587","47.99K","-10.83%"
"Sep 10, 2018","0.0658","0.0654","0.0673","0.0640","9.42K","0.64%"
"Sep 09, 2018","0.0654","0.0614","0.0668","0.0609","8.61K","6.54%"
"Sep 08, 2018","0.0614","0.0645","0.0685","0.0613","48.25K","-4.82%"
"Sep 07, 2018","0.0645","0.0682","0.0705","0.0633","113.37K","-5.47%"
"Sep 06, 2018","0.0682","0.0694","0.0719","0.0602","367.48K","-1.68%"
"Sep 05, 2018","0.0694","0.0838","0.0868","0.0694","21.27K","-17.19%"
"Sep 04, 2018","0.0838","0.0810","0.0846","0.0801","14.77K","3.42%"
"Sep 03, 2018","0.0810","0.0822","0.0822","0.0760","27.55K","-1.43%"
"Sep 02, 2018","0.0822","0.0825","0.0888","0.0772","69.93K","-0.33%"
"Sep 01, 2018","0.0825","0.0776","0.0825","0.0762","23.73K","6.29%"
"Aug 31, 2018","0.0776","0.0732","0.0777","0.0729","18.07K","6.01%"
"Aug 30, 2018","0.0732","0.0778","0.0803","0.0732","26.14K","-5.88%"
"Aug 29, 2018","0.0778","0.0766","0.0849","0.0766","34.18K","1.50%"
"Aug 28, 2018","0.0766","0.0798","0.0852","0.0766","79.46K","-3.96%"
"Aug 27, 2018","0.0798","0.0709","0.0798","0.0709","60.62K","12.51%"
"Aug 26, 2018","0.0709","0.0730","0.0739","0.0709","4.82K","-2.84%"
"Aug 25, 2018","0.0730","0.0726","0.0730","0.0685","5.58K","0.48%"
"Aug 24, 2018","0.0726","0.0708","0.0726","0.0690","22.24K","2.53%"
"Aug 23, 2018","0.0708","0.0684","0.0724","0.0674","107.02K","3.56%"
"Aug 22, 2018","0.0684","0.0716","0.0739","0.0666","145.34K","-4.42%"
"Aug 21, 2018","0.0716","0.0700","0.0722","0.0700","66.99K","2.24%"
"Aug 20, 2018","0.0700","0.0777","0.0778","0.0699","53.46K","-9.89%"
"Aug 19, 2018","0.0777","0.0722","0.0777","0.0719","30.09K","7.55%"
"Aug 18, 2018","0.0722","0.0747","0.0791","0.0708","59.89K","-3.38%"
"Aug 17, 2018","0.0747","0.0698","0.0753","0.0663","140.17K","7.04%"
"Aug 16, 2018","0.0698","0.0734","0.0738","0.0681","178.85K","-4.81%"
"Aug 15, 2018","0.0734","0.0692","0.0748","0.0692","131.69K","6.05%"
"Aug 14, 2018","0.0692","0.0700","0.0700","0.0617","280.87K","-1.19%"
"Aug 13, 2018","0.0700","0.0860","0.0860","0.0700","182.55K","-18.57%"
"Aug 12, 2018","0.0860","0.0852","0.0860","0.0824","19.20K","0.95%"
"Aug 11, 2018","0.0852","0.0862","0.0863","0.0789","211.51K","-1.21%"
"Aug 10, 2018","0.0862","0.0934","0.0934","0.0862","55.29K","-7.65%"
"Aug 09, 2018","0.0934","0.0852","0.0952","0.0852","63.67K","9.54%"
"Aug 08, 2018","0.0852","0.0973","0.0998","0.0852","254.01K","-12.42%"
"Aug 07, 2018","0.0973","0.1082","0.1110","0.0973","70.82K","-10.10%"
"Aug 06, 2018","0.1082","0.1069","0.1146","0.1049","78.36K","1.22%"
"Aug 05, 2018","0.1069","0.0968","0.1092","0.0967","32.84K","10.45%"
"Aug 04, 2018","0.0968","0.1068","0.1080","0.0967","21.02K","-9.38%"
"Aug 03, 2018","0.1068","0.1080","0.1101","0.0962","59.98K","-1.07%"
"Aug 02, 2018","0.1080","0.1151","0.1200","0.1021","111.20K","-6.18%"
"Aug 01, 2018","0.1151","0.1222","0.1222","0.1115","53.87K","-5.79%"
"Jul 31, 2018","0.1222","0.1340","0.1368","0.1106","569.55K","-8.82%"
"Jul 30, 2018","0.1340","0.1381","0.1500","0.1340","153.78K","-2.99%"
"Jul 29, 2018","0.1381","0.1370","0.1484","0.1287","72.34K","0.81%"
"Jul 28, 2018","0.1370","0.1365","0.1518","0.1350","74.96K","0.37%"
"Jul 27, 2018","0.1365","0.1342","0.1409","0.1341","7.46K","1.74%"
"Jul 26, 2018","0.1342","0.1378","0.1565","0.1326","156.58K","-2.63%"
"Jul 25, 2018","0.1378","0.1350","0.1416","0.1330","82.74K","2.09%"
"Jul 24, 2018","0.1350","0.1319","0.1350","0.1275","21.50K","2.34%"
"Jul 23, 2018","0.1319","0.1336","0.1509","0.1288","70.34K","-1.33%"
"Jul 22, 2018","0.1336","0.1352","0.1379","0.1336","4.08K","-1.18%"
"Jul 21, 2018","0.1352","0.1266","0.1352","0.1258","5.52K","6.80%"
"Jul 20, 2018","0.1266","0.1389","0.1389","0.1266","109.52K","-8.84%"
"Jul 19, 2018","0.1389","0.1432","0.1457","0.1350","66.78K","-2.97%"
"Jul 18, 2018","0.1432","0.1569","0.1573","0.1431","86.20K","-8.76%"
"Jul 17, 2018","0.1569","0.1348","0.1623","0.1309","311.99K","16.43%"
"Jul 16, 2018","0.1348","0.1191","0.1362","0.1188","183.50K","13.11%"
"Jul 15, 2018","0.1191","0.1156","0.1444","0.1127","10.56K","3.08%"
"Jul 14, 2018","0.1156","0.1077","0.1156","0.1061","75.28K","7.36%"
"Jul 13, 2018","0.1077","0.1157","0.1235","0.1063","230.72K","-6.93%"
"Jul 12, 2018","0.1157","0.1202","0.1247","0.1090","88.36K","-3.73%"
"Jul 11, 2018","0.1202","0.1174","0.1320","0.0992","238.29K","2.33%"
"Jul 10, 2018","0.1174","0.1240","0.1261","0.1076","483.05K","-5.29%"
"Jul 09, 2018","0.1240","0.1300","0.1545","0.1211","109.64K","-4.62%"
"Jul 08, 2018","0.1300","0.1300","0.1318","0.1252","92.11K","0.00%"
"Jul 07, 2018","0.1300","0.1186","0.1300","0.1095","102.18K","9.63%"
"Jul 06, 2018","0.1186","0.1267","0.1273","0.1129","294.27K","-6.39%"
"Jul 05, 2018","0.1267","0.1349","0.1460","0.1254","497.47K","-6.13%"
"Jul 04, 2018","0.1349","0.1365","0.1509","0.1253","570.89K","-1.16%"
"Jul 03, 2018","0.1365","0.1312","0.1804","0.1312","713.74K","4.06%"
"Jul 02, 2018","0.1312","0.1276","0.1510","0.0094","338.12K","1.26%"
"Jul 01, 2018","0.1296","0.1142","0.1296","0.1059","128.55K","13.44%"
"Jun 30, 2018","0.1142","0.0961","0.1277","0.0906","827.80K","18.82%"
"Jun 29, 2018","0.0961","0.0953","0.0961","0.0805","414.99K","1.39%"
"Jun 28, 2018","0.0948","0.0989","0.1106","0.0810","558.33K","-4.03%"
"Jun 27, 2018","0.0988","0.1049","0.1072","0.0950","167.96K","-5.86%"
"Jun 26, 2018","0.1049","0.1207","0.1228","0.1047","170.25K","-13.57%"
"Jun 25, 2018","0.1214","0.1320","0.1337","0.1104","272.16K","-8.06%"
"Jun 24, 2018","0.1320","0.1118","0.1320","0.1049","82.21K","18.15%"
"Jun 23, 2018","0.1118","0.1186","0.1210","0.1117","50.84K","-5.87%"
"Jun 22, 2018","0.1187","0.1298","0.1325","0.1126","351.33K","-9.80%"
